domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
beta.trade.gov,1038,2076,1038,2,36.00867052,1038
beta.usaspending.gov,1038,3115,1038,3.000963391,6.000963391,1038
billablesoftware.ncifcrf.gov,1038,5191,1038,5.000963391,204.0481696,1038
blog.response.restoration.noaa.gov,1038,1038,1038,1,0,1038
blscompdata.bls.gov,1038,5191,1038,5.000963391,4.000963391,1038
bondpro.gov,1038,7268,1038,7.001926782,348.0818882,1038
bosque.gov,1038,1038,1038,1,0,1038
brac.gov,1038,3115,1038,3.000963391,57.01348748,1038
breastscreening.cancer.gov,1038,1038,1038,1,159.0375723,1038
bulletin-notice.cbp.dhs.gov,1038,1038,1038,1,0,1038
c3.nasa.gov,1038,1038,1038,1,0,1038
c3f.navy.mil,1038,1038,1038,1,0,1038
c3rs.arc.nasa.gov,1038,4153,1038,4.000963391,39.00963391,1038
calc.gsa.gov,1038,1038,1038,1,0,1038
canandaigua.va.gov,1038,3115,2076,3.000963391,8.001926782,2076
capstone.ndu.edu,1038,2076,1038,2,10.00192678,1038
car.gsfc.nasa.gov,1038,1038,1038,1,0,1038
cascom.lee.army.mil,1038,1038,1038,1,0,1038
catalog-bsp.data.gov,1038,1038,1038,1,0,1038
cats.gsfc.nasa.gov,1038,5191,1038,5.000963391,300.0703276,1038
cdhc.noaa.gov,1038,1038,1038,1,0,1038
cdp.cancer.gov,1038,4153,1038,4.000963391,986.2321773,1038
cds.ahrq.gov,1038,1038,1038,1,5.000963391,1038
cearun.grc.nasa.gov,1038,3115,1038,3.000963391,292.0684008,0
cf.usembassy.gov,1038,1038,1038,1,561.1319846,0
cfa.gov,1038,12459,1038,12.00289017,1021.239884,1038
cfreds.nist.gov,1038,1038,1038,1,0,1038
cherp.research.va.gov,1038,1038,1038,1,0,1038
chesapeake.usgs.gov,1038,1038,1038,1,0,1038
childreninadversity.gov,1038,7268,1038,7.001926782,174.0414258,1038
choir.research.va.gov,1038,1038,1038,1,0,1038
cisnet.cancer.gov,1038,1038,1038,1,0,1038
citamn.afrc.af.mil,1038,1038,1038,1,0,1038
citizenscience.gov,1038,1038,1038,1,0,1038
climate.stage.ncdc.noaa.gov,1038,6229,1038,6.000963391,3943.927746,0
cms.phmsa.dot.gov,1038,5191,1038,5.000963391,15.00385356,1038
cmts.gov,1038,7268,1038,7.001926782,126.0298651,1038
code830internal.wff.nasa.gov,1038,4153,1038,4.000963391,6.000963391,1038
communityviewer.va.gov,1038,2076,1038,2,37.00867052,1038
comptoxstaging.rtpnc.epa.gov,1038,1038,1038,1,0,1038
constructionsafety.ssc.nasa.gov,1038,1038,1038,1,0,1038
content-guide.18f.gov,1038,2076,1038,2,9.001926782,1038
createdequal.neh.gov,1038,4153,2076,4.000963391,349.0818882,1038
crimevictims.gov,1038,1038,1038,1,37.00867052,1038
crn.cancer.gov,1038,1038,1038,1,0,1038
crtc.army.mil,1038,2076,1038,2,79.01830443,1038
csat-help.dhs.gov,1038,8306,1038,8.001926782,789.1859345,1038
csi-rt2.cbp.dhs.gov,1038,3115,1038,3.000963391,2302.541426,1038
cssi.cancer.gov,1038,3115,2076,3.000963391,0,3115
ctip.defense.gov,1038,1038,1038,1,0,1038
cupcao.gov,1038,1038,1038,1,0,1038
cusnc.navy.mil,1038,9344,1038,9.001926782,403.0944123,1038
dashboard-labs.data.gov,1038,1038,1038,1,0,1038
data.usgs.gov,1038,1038,1038,1,0,1038
datacenters.cio.gov,1038,1038,1038,1,153.0356455,1038
dataguide.nlm.nih.gov,1038,1038,1038,1,0,1038
datalab.usaspending.gov,1038,7268,2076,7.001926782,386.0905588,1038
datasharingportal.usgs.gov,1038,1038,1038,1,0,1038
datawarehouse.staging.hrsa.gov,1038,1038,1038,1,0,1038
dc2kd11.cftc.gov,1038,10382,1038,10.00192678,618.1454721,1038
dceg2.cancer.gov,1038,3115,2076,3.000963391,0,3115
deainfo.nci.nih.gov,1038,1038,1038,1,0,1038
deepseacoraldata.noaa.gov,1038,1038,1038,1,0,1038
dev-water.usgs.gov,1038,1038,1038,1,0,1038
dev-www.faa.gov,1038,13497,1038,13.00289017,3.000963391,3115
developer-fqt.etc.uspto.gov,1038,1038,1038,1,0,1038
developer.dol.gov,1038,1038,1038,1,0,1038
dieteticinternship.va.gov,1038,1038,1038,1,0,1038
digitaldashboard.gov,1038,2076,1038,2,30.00674374,1038
docs.gdc.cancer.gov,1038,1038,1038,1,0,1038
doe-p.ecpic.gov,1038,1038,1038,1,0,1038
doe.ecpic.gov,1038,8306,1038,8.001926782,75.01734104,1038
doe.usajobs.gov,1038,1038,1038,1,24.00578035,0
dr2.nlm.nih.gov,1038,1038,1038,1,0,1038
dspo.mil,1038,13497,1038,13.00289017,392.0924855,1038
eagnmncom115e.usps.com,1038,1038,1038,1,0,1038
eagnmncom11b2.usps.com,1038,1038,1038,1,0,1038
eagnmncom120e.usps.com,1038,1038,1038,1,0,1038
eagnmncom122d.usps.com,1038,1038,1038,1,0,1038
eagnmncom122e.usps.com,1038,1038,1038,1,0,1038
eagnmncom1a16.usps.com,1038,1038,1038,1,0,1038
eagnmncom1a18.usps.com,1038,1038,1038,1,0,1038
ecco.jpl.nasa.gov,1038,3115,1038,3.000963391,61.01445087,1038
ecostress.jpl.nasa.gov,1038,2076,2076,2,0,2076
ed.ecpic.gov,1038,1038,1038,1,0,1038
educationconference.vef.gov,1038,1038,1038,1,0,1038
ee.usembassy.gov,1038,7268,2076,7.001926782,38.00867052,2076
eeo.amedd.army.mil,1038,2076,1038,2,9.001926782,1038
ehpd.gsfc.nasa.gov,1038,3115,1038,3.000963391,447.1050096,1038
einfo-web-demo.eoir.justice.gov,1038,5191,1038,5.000963391,19.00481696,1038
einfo.eoir.justice.gov,1038,5191,1038,5.000963391,2363.555877,0
electrochem.jpl.nasa.gov,1038,3115,1038,3.000963391,12.00289017,1038
elvprogram.ksc.nasa.gov,1038,2076,1038,2,3.000963391,1038
emerging.digital.gov,1038,1038,1038,1,0,1038
employeeorientation.nasa.gov,1038,1038,1038,1,126.0298651,0
empowhr.gov,1038,1038,1038,1,0,1038
energy.data.gov,1038,9344,1038,9.001926782,291.0684008,1038
enlistedcorps.amedd.army.mil,1038,1038,1038,1,0,1038
environmental.larc.nasa.gov,1038,1038,1038,1,0,1038
eoffer-test.fas.gsa.gov,1038,1038,1038,1,0,1038
eospso.gsfc.nasa.gov,1038,1038,1038,1,0,1038
eresources.nlm.nih.gov,1038,6229,2076,6.000963391,62.01445087,1038
es-about.usps.com,1038,2076,2076,2,0,1038
esgf.esrl.noaa.gov,1038,1038,1038,1,24.00578035,1038
eshop.state.gov,1038,7268,1038,7.001926782,33.00770713,1038
espanol.insurekidsnow.gov,1038,2076,1038,2,43.0105973,1038
espanol.mentalhealth.gov,1038,5191,1038,5.000963391,230.0539499,1038
ethics.va.gov,1038,1038,1038,1,0,1038
europa.nasa.gov,1038,11421,2076,11.00289017,520.1223507,2076
evs.nci.nih.gov,1038,2076,1038,2,0,2076
evt.grc.nasa.gov,1038,1038,1038,1,35.00867052,1038
ewtgpac.navy.mil,1038,1038,1038,1,0,1038
explorers.larc.nasa.gov,1038,5191,1038,5.000963391,29.00674374,1038
farallones.noaa.gov,1038,2076,1038,2,1083.255299,1038
fbi.usajobs.gov,1038,1038,1038,1,0,1038
fdicig.gov,1038,1038,1038,1,0,1038
fedinvest.gov,1038,1038,1038,1,0,1038
fedmeetingspace.cfo.gov,1038,1038,1038,1,0,1038
fedpay.gsa.gov,1038,2076,2076,2,0,1038
find.nist.gov,1038,2076,1038,2,9.001926782,1038
findtbresources.cdc.gov,1038,2076,2076,2,0,2076
firedoc.nist.gov,1038,4153,1038,4.000963391,272.0635838,1038
fl.acpt.nsf.gov,1038,2076,1038,2,16.00385356,1038
flightopportunities.nasa.gov,1038,1038,1038,1,0,1038
forecast-mo.weather.gov,1038,1038,1038,1,0,1038
forestsandrangelands.gov,1038,21803,1038,21.00481696,1304.307322,1038
forms.niddk.nih.gov,1038,3115,1038,3.000963391,17.00385356,1038
fpc.gov,1038,1038,1038,1,0,1038
fpd.gsfc.nasa.gov,1038,4153,1038,4.000963391,28.00674374,1038
frc-grants.arc.nasa.gov,1038,1038,1038,1,0,1038
fuji.marines.mil,1038,1038,1038,1,0,1038
future.usap.gov,1038,1038,1038,1,103.0240848,0
gallery.usgs.gov,1038,1038,1038,1,0,1038
gceitf.marines.mil,1038,1038,1038,1,0,1038
gcss-dime.giss.nasa.gov,1038,1038,1038,1,0,1038
geomag.usgs.gov,1038,1038,1038,1,0,1038
geomaps.wr.usgs.gov,1038,1038,1038,1,0,1038
gis.cdc.gov,1038,1038,1038,1,0,1038
glam1.gsfc.nasa.gov,1038,1038,1038,1,0,1038
globalchange.nasa.gov,1038,4153,1038,4.000963391,1174.276493,1038
go.nasa.gov,1038,1038,1038,1,0,1038
grandforks.af.mil,1038,1038,1038,1,0,1038
graysreef.noaa.gov,1038,1038,1038,1,0,1038
grissom.afrc.af.mil,1038,1038,1038,1,0,1038
gs673-ptide.ndc.nasa.gov,1038,1038,1038,1,0,1038
guidelines.usability.gov,1038,2076,2076,2,22.00481696,1038
gulfspillrestoration.noaa.gov,1038,1038,1038,1,0,1038
gw.usmission.gov,1038,1038,1038,1,0,1038
habitat.noaa.gov,1038,1038,1038,1,0,1038
hallways-test.cap.gsa.gov,1038,2076,1038,2,2640.621387,0
hearing.health.mil,1038,1038,1038,1,0,1038
heartoftexas.va.gov,1038,2076,2076,2,0,2076
hec.nasa.gov,1038,2076,1038,2,23.00578035,1038
helpwithmymortgage.gov,1038,9344,1038,9.001926782,131.0308285,1038
hhs-hrsa.usajobs.gov,1038,1038,1038,1,7.001926782,1038
hhs.usajobs.gov,1038,1038,1038,1,11.00289017,0
history.defense.gov,1038,2076,1038,2,730.1714836,1038
home.vef.gov,1038,2076,1038,2,9.001926782,1038
hqhr.hq.nasa.gov,1038,2076,2076,2,0,1038
hr.arc.nasa.gov,1038,4153,1038,4.000963391,230.0539499,1038
hud.usajobs.gov,1038,1038,1038,1,322.0761079,0
humanresearchroadmap.nasa.gov,1038,1038,1038,1,0,1038
ia.water.usgs.gov,1038,2076,2076,2,0,2076
iandl.marines.mil,1038,1038,1038,1,0,1038
iawg.gov,1038,1038,1038,1,0,1038
ibanknet.occ.treas.gov,1038,2076,1038,2,1801.423892,1038
icesat.gsfc.nasa.gov,1038,1038,1038,1,0,1038
icite.od.nih.gov,1038,1038,1038,1,0,1038
icrc.nci.nih.gov,1038,2076,1038,2,60.01445087,1038
idp.int.login.gov,1038,2076,1038,2,4.000963391,1038
ija.archives.gov,1038,1038,1038,1,0,1038
il.water.usgs.gov,1038,1038,1038,1,11.00289017,1038
ilrs.cddis.eosdis.nasa.gov,1038,4153,1038,4.000963391,26.00578035,1038
imp.cms.gov,1038,3115,1038,3.000963391,38.00867052,1038
imsdemo.cr.usgs.gov,1038,2076,1038,2,150.0356455,1038
innovation.va.gov,1038,3115,3115,3.000963391,25.00578035,1038
integratedecosystemassessment.noaa.gov,1038,2076,1038,2,5.000963391,1038
intranet.epa.gov,1038,2076,2076,2,0,2076
intranet.pmel.noaa.gov,1038,3115,1038,3.000963391,84.02023121,1038
invention.nasa.gov,1038,1038,1038,1,0,1038
ipassessment.uspto.gov,1038,1038,1038,1,0,1038
ipv6.navy.mil,1038,1038,1038,1,0,1038
irb.nasa.gov,1038,1038,1038,1,0,1038
ironmountain.va.gov,1038,1038,1038,1,0,1038
isdp.nih.gov,1038,4153,1038,4.000963391,10.00192678,1038
itap.gov,1038,1038,1038,1,0,1038
itcd.gsfc.nasa.gov,1038,1038,1038,1,0,1038
itruststage.nih.gov,1038,1038,1038,1,160.0375723,0
iwr.usace.army.mil,1038,7268,1038,7.001926782,45.0105973,1038
ixpe.msfc.nasa.gov,1038,1038,1038,1,0,1038
jcoc.osd.mil,1038,1038,1038,1,0,1038
jhns.dma.mil,1038,3115,1038,3.000963391,46.0105973,1038
jnlwp.defense.gov,1038,6229,1038,6.000963391,194.0452794,1038
jsc.defense.gov,1038,1038,1038,1,0,1038
jtfb.southcom.mil,1038,7268,1038,7.001926782,52.01252408,1038
jtfcs.northcom.mil,1038,1038,1038,1,0,1038
jtfn.northcom.mil,1038,8306,2076,8.001926782,33.00770713,2076
jvnewdev-www-beta.dev.ncei.noaa.gov,1038,6229,1038,6.000963391,36.00867052,1038
keplergo.arc.nasa.gov,1038,1038,1038,1,0,1038
ky.water.usgs.gov,1038,2076,1038,2,25.00578035,1038
labor.gov,1038,1038,1038,1,0,1038
lambda.gsfc.nasa.gov,1038,4153,1038,4.000963391,91.02119461,1038
legacy.adlnet.gov,1038,17650,1038,17.00385356,355.083815,1038
letgirlslearn.gov,1038,2076,1038,2,48.01156069,1038
lfs.cancer.gov,1038,2076,2076,2,0,1038
lima.usgs.gov,1038,1038,1038,1,0,1038
lrc.usace.army.mil,1038,4153,2076,4.000963391,0,2076
lrs.adlnet.gov,1038,12459,1038,12.00289017,336.0789981,1038
mag26.marines.mil,1038,1038,1038,1,0,1038
main-p.ecpic.gov,1038,1038,1038,1,0,1038
manchester.va.gov,1038,1038,1038,1,202.0472062,1038
marforsouth.marines.mil,1038,1038,1038,1,0,1038
mars.af.mil,1038,3115,1038,3.000963391,101.0240848,1038
marsprogram.jpl.nasa.gov,1038,3115,3115,3.000963391,0,3115
marstrek.jpl.nasa.gov,1038,1038,1038,1,0,1038
masterplan.ksc.nasa.gov,1038,2076,1038,2,0,1038
mbtest-www-beta.dev.ncei.noaa.gov,1038,25956,1038,25.00578035,2302.541426,1038
mchb.tvisdata.hrsa.gov,1038,2076,1038,2,72.01734104,1038
mcicom.marines.mil,1038,1038,1038,1,0,1038
mclbbarstow.marines.mil,1038,2076,2076,2,0,2076
mcsfr.marines.mil,1038,1038,1038,1,0,1038
mcwl.marines.mil,1038,1038,1038,1,0,1038
mdsld.nlm.nih.gov,1038,1038,1038,1,0,1038
me.water.usgs.gov,1038,2076,1038,2,19.00481696,1038
medcom.usajobs.gov,1038,1038,1038,1,0,1038
methods.18f.gov,1038,1038,1038,1,0,1038
mgs-mager.gsfc.nasa.gov,1038,4153,1038,4.000963391,931.2186898,1038
minerva.defense.gov,1038,2076,1038,2,8.001926782,1038
mini-lhr.gsfc.nasa.gov,1038,3115,1038,3.000963391,17.00385356,1038
minneapolis.afrc.af.mil,1038,3115,1038,3.000963391,762.1791908,0
miramar-ems.marines.mil,1038,1038,1038,1,0,1038
missionquiz.ksc.nasa.gov,1038,1038,1038,1,0,1038
mitigationcommission.gov,1038,1038,1038,1,0,1038
mms.gsfc.nasa.gov,1038,7268,1038,7.001926782,584.1377649,1038
modis-atmos.gsfc.nasa.gov,1038,11421,2076,11.00289017,0,3115
moneyfactory.com,1038,5191,1038,5.000963391,145.0337187,1038
mortuary.af.mil,1038,12459,1038,12.00289017,232.0549133,1038
moveit.gsa.gov,1038,2076,2076,2,0,2076
mping.nssl.noaa.gov,1038,1038,1038,1,0,1038
mplnet.gsfc.nasa.gov,1038,1038,1038,1,0,1038
mvm.usace.army.mil,1038,1038,1038,1,0,1038
mvp.usace.army.mil,1038,1038,1038,1,0,1038
my.ncifcrf.gov,1038,3115,1038,3.000963391,3.000963391,1038
myit-2018.itdashboard.gov,1038,2076,1038,2,0,1038
naca.larc.nasa.gov,1038,1038,1038,1,0,1038
nad.usace.army.mil,1038,1038,1038,1,0,1038
nafri.gov,1038,3115,1038,3.000963391,27.00674374,1038
nasaexchange.ksc.nasa.gov,1038,6229,2076,6.000963391,0,2076
nasic.af.mil,1038,3115,1038,3.000963391,19.00481696,1038
nato.usmission.gov,1038,1038,1038,1,0,1038
nawqatrends.wim.usgs.gov,1038,1038,1038,1,0,1038
ncc.nesdis.noaa.gov,1038,2076,1038,2,117.0279383,1038
nccs.nasa.gov,1038,1038,1038,1,0,1038
nciformulary.cancer.gov,1038,3115,1038,3.000963391,45.0105973,1038
ncim-stage.nci.nih.gov,1038,1038,1038,1,0,1038
ncua.usajobs.gov,1038,6229,3115,6.000963391,142.0337187,1038
newengland.va.gov,1038,4153,2076,4.000963391,22.00481696,1038
news2use.ors.nih.gov,1038,2076,1038,2,52.01252408,1038
newsletter.samhsa.gov,1038,2076,1038,2,28.00674374,1038
nfa.usfa.fema.gov,1038,2076,1038,2,36.00867052,0
ngtoc.usgs.gov,1038,1038,1038,1,0,1038
nlquery.epa.gov,1038,16612,8306,16.00385356,0,4153
nm.water.usgs.gov,1038,4153,1038,4.000963391,192.0452794,1038
nmio.ise.gov,1038,1038,1038,1,0,1038
nosc.noaa.gov,1038,1038,1038,1,2753.648362,0
nr.research.gov,1038,10382,3115,10.00192678,232.0549133,3115
nssdca.gsfc.nasa.gov,1038,1038,1038,1,4.000963391,1038
ntpdev.niehs.nih.gov,1038,1038,1038,1,0,1038
oar.nih.gov,1038,1038,1038,1,38.00867052,0
obesityresearch.nih.gov,1038,2076,2076,2,93.022158,2076
ocg.cancer.gov,1038,11421,2076,11.00289017,203.0481696,1038
oea.gov,1038,1038,1038,1,0,1038
oes.gsa.gov,1038,1038,1038,1,0,1038
oig.nasa.gov,1038,20765,7268,20.00481696,8.001926782,4153
olympiccoast.noaa.gov,1038,2076,1038,2,12.00289017,1038
om.usembassy.gov,1038,1038,1038,1,0,1038
omg.jpl.nasa.gov,1038,2076,1038,2,108.0250482,1038
open.defense.gov,1038,2076,1038,2,176.0414258,1038
open.gsa.gov,1038,1038,1038,1,0,1038
opotxfind.hrsa.gov,1038,1038,1038,1,0,1038
orip.nih.gov,1038,2076,1038,2,6.000963391,1038
ozoneaq.gsfc.nasa.gov,1038,1038,1038,1,0,1038
p-d2-npin.cdc.gov,1038,2076,1038,2,23.00578035,1038
parkinsons.va.gov,1038,4153,2076,4.000963391,6.000963391,2076
performance.noaa.gov,1038,1038,1038,1,0,1038
permanent.access.gpo.gov,1038,1038,1038,1,0,1038
phenology.cr.usgs.gov,1038,1038,1038,1,0,1038
pinnacle.ndu.edu,1038,1038,1038,1,0,1038
piv.idmanagement.gov,1038,5191,1038,5.000963391,1269.298651,1038
pml.nist.gov,1038,1038,1038,1,0,1038
pof.usace.army.mil,1038,1038,1038,1,0,1038
poh.usace.army.mil,1038,5191,1038,5.000963391,40.00963391,1038
policy.cio.gov,1038,1038,1038,1,0,1038
poplarbluff.va.gov,1038,10382,2076,10.00192678,293.0693642,2076
preview.osha.gov,1038,1038,1038,1,0,1038
procurement.usaid.gov,1038,3115,1038,3.000963391,117.0279383,1038
prod.edit.irs.gov,1038,2076,1038,2,2,1038
prod02-geomag.cr.usgs.gov,1038,1038,1038,1,0,1038
product-guide.18f.gov,1038,1038,1038,1,0,1038
propertydisposal.gsa.gov,1038,1038,1038,1,0,1038
protechservices.noaa.gov,1038,2076,1038,2,71.01637765,1038
ptabdataui.uspto.gov,1038,1038,1038,1,144.0337187,0
pumas.nasa.gov,1038,1038,1038,1,0,1038
pw.usembassy.gov,1038,1038,1038,1,0,1038
radiojove.gsfc.nasa.gov,1038,5191,1038,5.000963391,246.0578035,1038
recovery.defense.gov,1038,1038,1038,1,0,1038
recovery.nih.gov,1038,1038,1038,1,0,1038
registration.jpl.nasa.gov,1038,8306,3115,8.001926782,0,3115
regulations.atf.gov,1038,5191,3115,5.000963391,167.039499,1038
rehab.va.gov,1038,1038,1038,1,0,1038
relatedparty.ftd.census.gov,1038,1038,1038,1,0,1038
relocatefeds.gov,1038,1038,1038,1,0,1038
retiree.nasa.gov,1038,1038,1038,1,0,1038
reverseauctions.gsa.gov,1038,3115,1038,3.000963391,156.0366089,1038
rfpb.defense.gov,1038,1038,1038,1,0,1038
ri.water.usgs.gov,1038,1038,1038,1,0,1038
rosetta.jpl.nasa.gov,1038,1038,1038,1,0,1038
rps.nasa.gov,1038,1038,1038,1,0,1038
sac.gov,1038,1038,1038,1,17.00385356,1038
sacd.larc.nasa.gov,1038,2076,1038,2,56.01348748,1038
sad.usace.army.mil,1038,2076,2076,2,45.0105973,1038
sagemap.wr.usgs.gov,1038,1038,1038,1,0,1038
sat.reginfo.gov,1038,1038,1038,1,0,1038
satepsanone.nesdis.noaa.gov,1038,1038,1038,1,0,1038
savingsbondwizard.gov,1038,1038,1038,1,0,1038
scap.nist.gov,1038,2076,1038,2,59.01348748,1038
scientificadvisoryboard.af.mil,1038,2076,1038,2,598.1406551,1038
sealevel.jpl.nasa.gov,1038,1038,1038,1,0,1038
search.census.gov,1038,8306,3115,8.001926782,27.00674374,3115
search.nnlm.gov,1038,1038,1038,1,3.000963391,1038
search.obamalibrary.gov,1038,1038,1038,1,0,1038
search.surgeongeneral.gov,1038,4153,3115,4.000963391,1380.324663,1038
search.taxmap.ntis.gov,1038,3115,1038,3.000963391,44.0105973,1038
search.trade.gov,1038,8306,5191,8.001926782,21.00481696,5191
seattle.eric.research.va.gov,1038,16612,1038,16.00385356,804.1888247,1038
security.nih.gov,1038,1038,1038,1,2,0
semantics.grc.nasa.gov,1038,1038,1038,1,0,1038
separation.training.nij.gov,1038,1038,1038,1,0,1038
si.usembassy.gov,1038,4153,1038,4.000963391,198.0462428,1038
sierrawild.gov,1038,1038,1038,1,0,1038
simlearn.va.gov,1038,1038,1038,1,21.00481696,1038
sit.edit.irs.gov,1038,13497,1038,13.00289017,752.177264,1038
sites-e.larc.nasa.gov,1038,1038,1038,1,4.000963391,1038
sites.wff.nasa.gov,1038,1038,1038,1,0,1038
slgs.gov,1038,1038,1038,1,0,1038
smartcheck.gov,1038,1038,1038,1,0,1038
snow.nasa.gov,1038,1038,1038,1,0,1038
snpinfo.niehs.nih.gov,1038,1038,1038,1,0,1038
socialsecurity.gov,1038,1038,1038,1,0,1038
space-academy.grc.nasa.gov,1038,15574,1038,15.00385356,892.2100193,1038
space-geodesy.nasa.gov,1038,1038,1038,1,0,1038
speclab.cr.usgs.gov,1038,1038,1038,1,16.00385356,1038
srdr.training.ahrq.gov,1038,1038,1038,1,0,1038
ss.usembassy.gov,1038,3115,1038,3.000963391,32.00770713,1038
sscweb.sci.gsfc.nasa.gov,1038,2076,1038,2,23.00578035,1038
ssed.gsfc.nasa.gov,1038,1038,1038,1,0,1038
staffprofiles.cancer.gov,1038,2076,2076,2,0,1038
stage.ncei.noaa.gov,1038,4153,1038,4.000963391,2452.577071,0
staging.benefits.gov,1038,1038,1038,1,0,1038
statfund.cancer.gov,1038,1038,1038,1,0,1038
stereo.nascom.nasa.gov,1038,3115,1038,3.000963391,43.0105973,1038
surveys.nces.ed.gov,1038,2076,1038,2,91.02119461,1038
swg.usace.army.mil,1038,3115,2076,3.000963391,0,1038
technology-ksc.ndc.nasa.gov,1038,1038,1038,1,0,1038
techtran.msfc.nasa.gov,1038,2076,1038,2,12.00289017,1038
test.doleta.gov,1038,3115,1038,3.000963391,219.0520231,1038
test.regulations.gov,1038,1038,1038,1,0,1038
test.wim.usgs.gov,1038,2076,1038,2,0,1038
teststudentaid.ed.gov,1038,1038,1038,1,0,1038
thedataweb.rm.census.gov,1038,15574,7268,15.00385356,0,8306
thunderbay.noaa.gov,1038,1038,1038,1,0,1038
tileservice.charts.noaa.gov,1038,9344,1038,9.001926782,760.1791908,1038
tnawra.er.usgs.gov,1038,4153,1038,4.000963391,406.0953757,1038
topeka.va.gov,1038,4153,2076,4.000963391,9.001926782,2076
training.ncifcrf.gov,1038,3115,1038,3.000963391,68.01637765,1038
tripwire.dhs.gov,1038,2076,1038,2,0,1038
tropo.gsfc.nasa.gov,1038,2076,1038,2,6.000963391,1038
ttgp.navy.mil,1038,1038,1038,1,0,1038
usace.usajobs.gov,1038,1038,1038,1,1056.248555,0
usammda.army.mil,1038,1038,1038,1,0,1038
usastaffing.gov,1038,4153,1038,4.000963391,11.00289017,1038
usfsc.nal.usda.gov,1038,1038,1038,1,12.00289017,1038
usgcb.nist.gov,1038,1038,1038,1,0,1038
usgs-mrs.cr.usgs.gov,1038,2076,1038,2,215.0510597,1038
usoecd.usmission.gov,1038,1038,1038,1,0,1038
usunrome.usmission.gov,1038,1038,1038,1,0,1038
va.ecpic.gov,1038,1038,1038,1,0,1038
vaac.arh.noaa.gov,1038,1038,1038,1,0,1038
vcss.ocfo.gsa.gov,1038,1038,1038,1,0,1038
vef.gov,1038,1038,1038,1,0,1038
veterans-in-blue.af.mil,1038,2076,1038,2,208.0491329,0
veterinarycorps.amedd.army.mil,1038,1038,1038,1,0,1038
virec.research.va.gov,1038,3115,1038,3.000963391,171.0404624,1038
visn12.va.gov,1038,2076,1038,2,38.00867052,1038
visn19.va.gov,1038,1038,1038,1,0,1038
visn4.va.gov,1038,19727,3115,19.00481696,37.00867052,4153
volcano.gov,1038,2076,1038,2,113.026975,1038
vwac.defense.gov,1038,1038,1038,1,0,1038
wads.ang.af.mil,1038,2076,1038,2,15.00385356,1038
wallawalla.va.gov,1038,1038,1038,1,0,1038
walrus.wr.usgs.gov,1038,5191,1038,5.000963391,1039.244701,1038
waterservices.usgs.gov,1038,4153,2076,4.000963391,45.0105973,0
web.nal.usda.gov,1038,6229,1038,6.000963391,129.0308285,1038
webappa.cdc.gov,1038,1038,1038,1,0,1038
webcms.appdev.epa.gov,1038,1038,1038,1,0,1038
webdev.ssd.census.gov,1038,1038,1038,1,0,1038
webharvest.gov,1038,1038,1038,1,0,1038
werc.usgs.gov,1038,1038,1038,1,0,1038
wicnss.fns.usda.gov,1038,1038,1038,1,132.0308285,0
widv-wndr.cdc.gov,1038,3115,1038,3.000963391,35.00867052,1038
women.jpl.nasa.gov,1038,2076,1038,2,92.02119461,0
woodshole.er.usgs.gov,1038,2076,2076,2,0,2076
